Disclosure Date,Project Number,Project Name,Project URL,Country,IFC Country Code,IFC Region,Business Line,Estimated Total Budget ($),Department,Status,IFC Approval Date,Projected Start Date,WB Country Code,As of Date
"Jun 03, 2015",599982,BTC Project,https://disclosures.ifc.org/project-detail/AS/599982/btc-project,Bangladesh,BAN,South Asia,Cross-Industry Advisory Services,2924160,,Completed,"Apr 16, 2015",,BD,"October 11, 2022 02:11 AM"
"Jun 03, 2015",600354,CTBA Waste,https://disclosures.ifc.org/project-detail/AS/600354/ctba-waste,Brazil,BRA,Latin America and the Caribbean,Cross-Industry Advisory Services,1516669,,Completed,"Dec 29, 2014",,BR,"October 11, 2022 02:11 AM"
"Jun 03, 2015",600843,CA Privatization,https://disclosures.ifc.org/project-detail/AS/600843/ca-privatization,Croatia,HRV,Europe,Cross-Industry Advisory Services,,,Completed,"May 05, 2015",,HR,"October 11, 2022 02:11 AM"
"May 26, 2015",586507,Investment Climate -LS Licensing,https://disclosures.ifc.org/project-detail/AS/586507/investment-climate--ls-licensing,Lao People's Democratic Republic,LAO,East Asia and the Pacific,Trade and Competitiveness,595194,,Completed,"Mar 29, 2012",,LA,"October 11, 2022 02:11 AM"
"May 26, 2015",574387,JOR Insp Ref II,https://disclosures.ifc.org/project-detail/AS/574387/jor-insp-ref-ii,Jordan,JOR,Middle East,Trade and Competitiveness,4909812,,Completed,"Jan 09, 2012","Jan 01, 2012",JO,"October 11, 2022 02:11 AM"
"May 12, 2015",600755,Danamon Finance,https://disclosures.ifc.org/project-detail/AS/600755/danamon-finance,Indonesia,INS,East Asia and the Pacific,Financial Institutions Group,254403,,Completed,"Dec 16, 2014",,ID,"October 11, 2022 02:11 AM"
"May 12, 2015",600807,An Binh Bank Advisory,https://disclosures.ifc.org/project-detail/AS/600807/an-binh-bank-advisory,Vietnam,VNM,East Asia and the Pacific,Financial Institutions Group,265244,,Completed,"Dec 17, 2014",,VN,"October 11, 2022 02:11 AM"
"May 05, 2015",599842,Pakistan Logistics,https://disclosures.ifc.org/project-detail/AS/599842/pakistan-logistics,Pakistan,PAK,Middle East,Trade and Competitiveness,2632505,,Completed,"Dec 10, 2014",,PK,"October 11, 2022 02:11 AM"
"May 04, 2015",600131,Pacific Renewable Energy,https://disclosures.ifc.org/project-detail/AS/600131/pacific-renewable-energy,Papua New Guinea,PAP,East Asia and the Pacific,Cross-Industry Advisory Services,1768440,,Active,"Sep 30, 2014",,PG,"October 11, 2022 02:11 AM"
"Apr 27, 2015",600729,Caribbean STCR,https://disclosures.ifc.org/project-detail/AS/600729/caribbean-stcr,Trinidad and Tobago,TRI,Latin America and the Caribbean,Finance and Markets,767239,,Active,"Jan 29, 2015",,TT,"October 11, 2022 02:11 AM"
"Mar 30, 2015",600780,Expanding Access to SMEs,https://disclosures.ifc.org/project-detail/AS/600780/expanding-access-to-smes,Bangladesh,BAN,South Asia,Financial Institutions Group,170000,,Completed,"Dec 01, 2014",,BD,"October 11, 2022 02:11 AM"
"Mar 18, 2015",600678,ANZ M-Banking,https://disclosures.ifc.org/project-detail/AS/600678/anz-m-banking,Solomon Islands,SLI,East Asia and the Pacific,Financial Institutions Group,1318114,,Completed,"Oct 09, 2014",,SB,"October 11, 2022 02:11 AM"
"Mar 18, 2015",586287,Nyagak III,https://disclosures.ifc.org/project-detail/AS/586287/nyagak-iii,Uganda,UAN,Africa,Cross-Industry Advisory Services,1638200,,Completed,"Apr 19, 2012",,UG,"October 11, 2022 02:11 AM"
"Mar 13, 2015",584508,UKR IC Agri & CP,https://disclosures.ifc.org/project-detail/AS/584508/ukr-ic-agri-&-cp,Ukraine,UKR,Europe,Trade and Competitiveness,2857178,,Completed,"Feb 29, 2012","Jan 01, 2012",UA,"October 11, 2022 02:11 AM"
"Mar 04, 2015",600119,Global Index Insurance Facility,https://disclosures.ifc.org/project-detail/AS/600119/global-index-insurance-facility,Bangladesh,BAN,South Asia,Financial Institutions Group,440000,,Completed,"Nov 19, 2014",,BD,"October 11, 2022 02:11 AM"
"Mar 04, 2015",585847,Tourism Liscensing Reform,https://disclosures.ifc.org/project-detail/AS/585847/tourism-liscensing-reform,Lebanon,LEB,Middle East,Trade and Competitiveness,1049731,,Completed,"Feb 07, 2012",,LB,"October 11, 2022 02:11 AM"
"Feb 27, 2015",600478,FCMB III SEF AS,https://disclosures.ifc.org/project-detail/AS/600478/fcmb-iii-sef-as,Nigeria,NIR,Africa,Financial Institutions Group,120000,,Completed,"Sep 19, 2014",,NG,"October 11, 2022 02:11 AM"
"Feb 20, 2015",600508,One TECH Business Edge,https://disclosures.ifc.org/project-detail/AS/600508/one-tech-business-edge,Tunisia,TUN,Africa,Cross-Industry Advisory Services,35385,,Completed,"Aug 18, 2014",,TN,"October 11, 2022 02:11 AM"
"Feb 20, 2015",600667,Corporate Governance Program,https://disclosures.ifc.org/project-detail/AS/600667/corporate-governance-program,Ghana,GHA,Africa,"Environment, Social and Governance",1110837,,Completed,"Nov 10, 2014",,GH,"October 11, 2022 02:11 AM"
"Feb 12, 2015",600237,Waste to Energy,https://disclosures.ifc.org/project-detail/AS/600237/waste-to-energy,Bangladesh,BAN,South Asia,Cross-Industry Advisory Services,1690609,,Completed,"Oct 14, 2014",,BD,"October 11, 2022 02:11 AM"
"Feb 11, 2015",600210,Fullerton MF,https://disclosures.ifc.org/project-detail/AS/600210/fullerton-mf,Myanmar,BUA,East Asia and the Pacific,Financial Institutions Group,1118241,,Completed,"Jun 19, 2014",,MM,"October 11, 2022 02:11 AM"
"Feb 11, 2015",600671,Thimphu ParkPTAS,https://disclosures.ifc.org/project-detail/AS/600671/thimphu-parkptas,Bhutan,BHU,South Asia,Cross-Industry Advisory Services,130000,,Completed,"Dec 17, 2014",,BT,"October 11, 2022 02:11 AM"
"Feb 11, 2015",599779,Yoma,https://disclosures.ifc.org/project-detail/AS/599779/yoma,Myanmar,BUA,East Asia and the Pacific,Financial Institutions Group,2169782,,Completed,"Aug 27, 2014",,MM,"October 11, 2022 02:11 AM"
"Feb 10, 2015",600309,Investment Policy,https://disclosures.ifc.org/project-detail/AS/600309/investment-policy,Myanmar,BUA,East Asia and the Pacific,Trade and Competitiveness,2082133,,Completed,"Jun 19, 2014",,MM,"October 11, 2022 02:11 AM"
"Feb 10, 2015",600430,Investment Climate,https://disclosures.ifc.org/project-detail/AS/600430/investment-climate,Myanmar,BUA,East Asia and the Pacific,Trade and Competitiveness,1967998,,Completed,"Sep 30, 2014",,MM,"October 11, 2022 02:11 AM"
"Jan 29, 2015",593167,Poultry Supply Chain,https://disclosures.ifc.org/project-detail/AS/593167/poultry-supply-chain,Country Name Pending,,Africa,"Manufacturing, Agribusiness & Services",1070425,,Completed,"Nov 18, 2014",,,"October 11, 2022 02:11 AM"
"Jan 29, 2015",584887,PPCR -AGRI BD,https://disclosures.ifc.org/project-detail/AS/584887/ppcr--agri-bd,Bangladesh,BAN,South Asia,Sustainable Business Advisory,3700000,,Completed,"Aug 01, 2014",,BD,"October 11, 2022 02:11 AM"
"Jan 20, 2015",599991,Nepal Hydropower,https://disclosures.ifc.org/project-detail/AS/599991/nepal-hydropower,Nepal,NEP,South Asia,Cross-Industry Advisory Services,1979940,,Active,"Sep 27, 2014",,NP,"October 11, 2022 02:11 AM"
"Jan 20, 2015",600339,Support to Agricultural Production,https://disclosures.ifc.org/project-detail/AS/600339/support-to-agricultural-production,Ukraine,UKR,Europe,Finance and Markets,4620000,,Completed,"Nov 20, 2014",,UA,"October 11, 2022 02:11 AM"
"Jan 13, 2015",600316,Investor Protection,https://disclosures.ifc.org/project-detail/AS/600316/investor-protection,Country Name Pending,,Africa,Trade and Competitiveness,1800000,,Completed,"Oct 24, 2014",,,"October 11, 2022 02:11 AM"
"Jan 13, 2015",599536,Construction Permits,https://disclosures.ifc.org/project-detail/AS/599536/construction-permits,Afghanistan,AFG,Middle East,Trade and Competitiveness,995000,,Completed,"May 09, 2014",,AF,"October 11, 2022 02:11 AM"
"Dec 30, 2014",600274,Kosovo GenCo,https://disclosures.ifc.org/project-detail/AS/600274/kosovo-genco,Kosovo,XKS,Europe,Public-Private Partnerships Transaction Advisory,,,Completed,"Jun 21, 2014",,XK,"October 11, 2022 02:11 AM"
"Dec 23, 2014",600201,Lighting Ethiopia,https://disclosures.ifc.org/project-detail/AS/600201/lighting-ethiopia,Ethiopia,ETH,Africa,Cross-Industry Advisory Services,2265000,,Completed,"Oct 15, 2014",,ET,"October 11, 2022 02:11 AM"
"Dec 17, 2014",600532,MLR Forestal,https://disclosures.ifc.org/project-detail/AS/600532/mlr-forestal,Nicaragua,NIC,Latin America and the Caribbean,"Manufacturing, Agribusiness & Services",54417,,Completed,"Sep 02, 2014",,NI,"October 11, 2022 02:11 AM"
"Dec 17, 2014",600600,Women Insurance,https://disclosures.ifc.org/project-detail/AS/600600/women-insurance,World Region,WLD,Global,Cross-Industry Advisory Services,330000,,Completed,"Oct 14, 2014",,99,"October 11, 2022 02:11 AM"
"Dec 05, 2014",600407,Cap Haitien Port,https://disclosures.ifc.org/project-detail/AS/600407/cap-haitien-port,Haiti,HAI,Latin America and the Caribbean,Cross-Industry Advisory Services,1925147,,Completed,"Sep 24, 2014",,HT,"October 11, 2022 02:11 AM"
"Dec 05, 2014",600610,Waste Treatment Services,https://disclosures.ifc.org/project-detail/AS/600610/waste-treatment-services,Serbia,SRB,Europe,Cross-Industry Advisory Services,,,Active,"Oct 08, 2014",,YF,"October 11, 2022 02:11 AM"
"Dec 05, 2014",593928,Credit Reporting Systems,https://disclosures.ifc.org/project-detail/AS/593928/credit-reporting-systems,Country Name Pending,,East Asia and the Pacific,Finance and Markets,1196519,,Completed,"Jun 12, 2014",,,"October 11, 2022 02:11 AM"
"Nov 24, 2014",600580,Microcredit Business Model,https://disclosures.ifc.org/project-detail/AS/600580/microcredit-business-model,Country Name Pending,,Latin America and the Caribbean,Industry Department - Financial Institutions Group,,,Completed,"Aug 25, 2014",,,"October 11, 2022 02:11 AM"
"Nov 17, 2014",600381,Tanzania CRP - 2,https://disclosures.ifc.org/project-detail/AS/600381/tanzania-crp---2,Tanzania,TAN,Africa,Finance and Markets,500000,,Completed,"Sep 08, 2014",,,"October 11, 2022 02:11 AM"
"Nov 17, 2014",599569,CASA 2 ES Africa,https://disclosures.ifc.org/project-detail/AS/599569/casa-2-es-africa,Africa Region,AFR,Africa,Trade and Competitiveness,10531000,,Completed,"Jun 25, 2014",,3A,"October 11, 2022 02:11 AM"
"Nov 17, 2014",599570,CASA 2 WC Africa,https://disclosures.ifc.org/project-detail/AS/599570/casa-2-wc-africa,Africa Region,AFR,Africa,Trade and Competitiveness,10346000,,Completed,"Jun 25, 2014",,3A,"October 11, 2022 02:11 AM"
"Nov 13, 2014",600511,PPP Labs,https://disclosures.ifc.org/project-detail/AS/600511/ppp-labs,Country Name Pending,,Europe,Public-Private Partnerships Transaction Advisory,,,Completed,"Sep 15, 2014",,,"October 11, 2022 02:11 AM"
"Nov 11, 2014",599894,Lighting BD,https://disclosures.ifc.org/project-detail/AS/599894/lighting-bd,Bangladesh,BAN,South Asia,Cross-Industry Advisory Services,1445000,,Completed,"Jul 08, 2014",,BD,"October 11, 2022 02:11 AM"
"Nov 11, 2014",600669,Sudameris SME/RM,https://disclosures.ifc.org/project-detail/AS/600669/sudameris-sme/rm,Paraguay,PAR,Latin America and the Caribbean,Financial Institutions Group,253830,,Completed,"Oct 21, 2014",,PY,"October 11, 2022 02:11 AM"
"Oct 31, 2014",600560,TCell MM,https://disclosures.ifc.org/project-detail/AS/600560/tcell-mm,Tajikistan,TJK,Europe,Industry Department - Financial Institutions Group,161750,,Completed,"Sep 26, 2014",,TJ,"October 11, 2022 02:11 AM"
"Oct 28, 2014",600283,West Africa Cooperatives,https://disclosures.ifc.org/project-detail/AS/600283/west-africa-cooperatives,Country Name Pending,,Africa,Sustainable Business Advisory,1391404,,Completed,"Aug 18, 2014",,,"October 11, 2022 02:11 AM"
"Oct 24, 2014",600183,Sounda HPP,https://disclosures.ifc.org/project-detail/AS/600183/sounda-hpp,"Congo, Republic of",COB,Africa,Public-Private Partnerships Transaction Advisory,3856709,,Completed,"Oct 08, 2014",,,"October 11, 2022 02:11 AM"
"Oct 15, 2014",600428,AMSMEAS SKYEBANK,https://disclosures.ifc.org/project-detail/AS/600428/amsmeas-skyebank,Nigeria,NIR,Africa,Industry Department - Financial Institutions Group,500000,,Completed,"Jul 18, 2014",,NG,"October 11, 2022 02:11 AM"
"Oct 15, 2014",599806,A2F - Myanmar CB,https://disclosures.ifc.org/project-detail/AS/599806/a2f---myanmar-cb,Myanmar,BUA,East Asia and the Pacific,Global Practice - Finance & Markets,1185569,,Active,"Apr 23, 2014",,MM,"October 11, 2022 02:11 AM"
"Oct 07, 2014",600371,OdishaSL Program,https://disclosures.ifc.org/project-detail/AS/600371/odishasl-program,India,IND,South Asia,Public-Private Partnerships Transaction Advisory,355000,,Completed,"Jun 20, 2014",,IN,"October 11, 2022 02:11 AM"
"Oct 06, 2014",600052,Health in Africa,https://disclosures.ifc.org/project-detail/AS/600052/health-in-africa,Country Name Pending,,Africa,Global Practice - Trade & Competitiveness,1300000,,Completed,"Jun 27, 2014",,,"October 11, 2022 02:11 AM"
"Oct 06, 2014",590027,Health in Africa,https://disclosures.ifc.org/project-detail/AS/590027/health-in-africa,Country Name Pending,,Africa,Global Practice - Trade & Competitiveness,550000,,Completed,"Jun 24, 2014",,,"October 11, 2022 02:11 AM"
"Oct 03, 2014",600398,IC Agribusiness,https://disclosures.ifc.org/project-detail/AS/600398/ic-agribusiness,Country Name Pending,,Africa,Global Practice - Trade & Competitiveness,1970000,,Completed,"May 21, 2014",,,"October 11, 2022 02:11 AM"
"Oct 03, 2014",600401,Indo Digital FI,https://disclosures.ifc.org/project-detail/AS/600401/indo-digital-fi,Indonesia,INS,East Asia and the Pacific,Global Practice - Finance & Markets,3048570,,Completed,"Jul 09, 2014",,ID,"October 11, 2022 02:11 AM"
"Sep 29, 2014",597507,Pacific IC RR,https://disclosures.ifc.org/project-detail/AS/597507/pacific-ic-rr,Solomon Islands,SLI,East Asia and the Pacific,Global Practice - Trade & Competitiveness,579900,,Completed,"May 22, 2014",,SB,"October 11, 2022 02:11 AM"
"Sep 29, 2014",599352,Pacific WINvest,https://disclosures.ifc.org/project-detail/AS/599352/pacific-winvest,Papua New Guinea,PAP,East Asia and the Pacific,Sustainable Business Advisory,1998660,,Completed,"Jun 17, 2014",,PG,"October 11, 2022 02:11 AM"
"Sep 24, 2014",600503,Forest RAMSA,https://disclosures.ifc.org/project-detail/AS/600503/forest-ramsa,Peru,PER,Latin America and the Caribbean,Sustainable Business Advisory,39700,,Completed,"Jul 02, 2014",,PE,"October 11, 2022 02:11 AM"
"Sep 17, 2014",600431,EAP Forestry E&S,https://disclosures.ifc.org/project-detail/AS/600431/eap-forestry-e&s,Indonesia,INS,East Asia and the Pacific,Sustainable Business Advisory,,,Completed,"Jul 10, 2014",,ID,"October 11, 2022 02:11 AM"
"Sep 16, 2014",600244,Armenia IC2,https://disclosures.ifc.org/project-detail/AS/600244/armenia-ic2,Armenia,ARM,Europe,Global Practice - Trade & Competitiveness,1500000,,Completed,"Aug 12, 2014",,AM,"October 11, 2022 02:11 AM"
"Sep 16, 2014",600412,Lighting Pak,https://disclosures.ifc.org/project-detail/AS/600412/lighting-pak,Pakistan,PAK,Middle East,Sustainable Business Advisory,3776800,,Completed,"May 23, 2014",,PK,"October 11, 2022 02:11 AM"
"Sep 05, 2014",600380,Ghana CRP - 2,https://disclosures.ifc.org/project-detail/AS/600380/ghana-crp---2,Ghana,GHA,Africa,Global Practice - Finance & Markets,500000,,Completed,"May 29, 2014",,GH,"October 11, 2022 02:11 AM"
"Sep 05, 2014",600476,Agriculture Competiveness,https://disclosures.ifc.org/project-detail/AS/600476/agriculture-competiveness,Southern Europe Region,EUR,Europe,Global Practice - Trade & Competitiveness,10600000,,Active,"Jul 07, 2014",,,"October 11, 2022 02:11 AM"
"Aug 29, 2014",595467,Trade Logistics,https://disclosures.ifc.org/project-detail/AS/595467/trade-logistics,Country Name Pending,,Africa,Pending,4263872,,Active,"May 12, 2014",,,"October 11, 2022 02:11 AM"
"Aug 29, 2014",599354,EAP Tax Transparency,https://disclosures.ifc.org/project-detail/AS/599354/eap-tax-transparency,East Asia and Pacific Region,EAP,East Asia and the Pacific,Global Practice - Trade & Competitiveness,453571,,Completed,"Jul 25, 2014",,EAP,"October 11, 2022 02:11 AM"
"Aug 26, 2014",597587,Health in Africa,https://disclosures.ifc.org/project-detail/AS/597587/health-in-africa,Country Name Pending,,Africa,Pending,476944,,Completed,"Jun 04, 2014",,,"October 11, 2022 02:11 AM"
"Aug 26, 2014",599794,Taxation Framework,https://disclosures.ifc.org/project-detail/AS/599794/taxation-framework,Country Name Pending,,Latin America and the Caribbean,Global Practice - Trade & Competitiveness,,,Completed,,,,"October 11, 2022 02:11 AM"
"Aug 25, 2014",600484,Cocoa Life farm data,https://disclosures.ifc.org/project-detail/AS/600484/cocoa-life-farm-data,Indonesia,INS,East Asia and the Pacific,Sustainable Business Advisory,,,Completed,"Jun 26, 2014",,ID,"October 11, 2022 02:11 AM"
"Aug 19, 2014",599846,Belarus National Quality Infrastructure,https://disclosures.ifc.org/project-detail/AS/599846/belarus-national-quality-infrastructure,Belarus,BLR,Europe,Global Practice - Trade & Competitiveness,3326000,,Completed,"Jun 27, 2014",,BY,"October 11, 2022 02:11 AM"
"Aug 18, 2014",600172,Sewerage O&M,https://disclosures.ifc.org/project-detail/AS/600172/sewerage-o&m,Country Name Pending,,Africa,Public-Private Partnerships Transaction Advisory,,,Active,"Jun 11, 2014",,,"October 11, 2022 02:11 AM"
"Aug 18, 2014",600331,Warehouse Receipt Financing,https://disclosures.ifc.org/project-detail/AS/600331/warehouse-receipt-financing,Country Name Pending,,Africa,Global Practice - Trade & Competitiveness,850000,,Completed,"May 21, 2014",,,"October 11, 2022 02:11 AM"
"Aug 18, 2014",599444,Industry,https://disclosures.ifc.org/project-detail/AS/599444/industry,Country Name Pending,,Africa,Global Practice - Trade & Competitiveness,1140000,,Completed,"May 21, 2014",,,"October 11, 2022 02:11 AM"
"Aug 13, 2014",600075,Timor Trade,https://disclosures.ifc.org/project-detail/AS/600075/timor-trade,Timor-Leste,TMP,East Asia and the Pacific,Global Practice - Trade & Competitiveness,1673462,,Completed,"Jun 12, 2014",,,"October 11, 2022 02:11 AM"
"Aug 13, 2014",596707,SME Banking SL,https://disclosures.ifc.org/project-detail/AS/596707/sme-banking-sl,Sri Lanka,SRI,South Asia,Industry Department - Financial Institutions Group,846785,,Completed,"Jun 04, 2014",,LK,"October 11, 2022 02:11 AM"
"Aug 12, 2014",600212,CaribTax,https://disclosures.ifc.org/project-detail/AS/600212/caribtax,Caribbean Region,CRB,Latin America and the Caribbean,Global Practice - Trade & Competitiveness,1692500,,Completed,"Jun 09, 2014",,6R,"October 11, 2022 02:11 AM"
"Aug 01, 2014",599896,Natural Capital,https://disclosures.ifc.org/project-detail/AS/599896/natural-capital,World Region,WLD,Global,Sustainable Business Advisory,2375000,,Completed,"Nov 18, 2013",,99,"October 11, 2022 02:11 AM"
"Aug 01, 2014",600514,Corporate Governance Regions Program,https://disclosures.ifc.org/project-detail/AS/600514/corporate-governance-regions-program,Brazil,BRA,Latin America and the Caribbean,Sustainable Business Advisory,800000,,Completed,"Jul 02, 2014",,BR,"October 11, 2022 02:11 AM"
"Aug 01, 2014",600516,Corporate Governace Peru,https://disclosures.ifc.org/project-detail/AS/600516/corporate-governace-peru,Peru,PER,Latin America and the Caribbean,Sustainable Business Advisory,1540000,,Completed,"Jul 02, 2014",,PE,"October 11, 2022 02:11 AM"
